,trip_seg,fstop,tstop,fstop_name,tstop_name,fstop_lat,fstop_lon,tstop_lat,tstop_lon
2877,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2878,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2879,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2880,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2881,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2882,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2883,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2884,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2885,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2886,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2887,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2888,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2889,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2890,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2891,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2892,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2893,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2894,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2895,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2896,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2897,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2898,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2899,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2900,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2901,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2902,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2903,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2904,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2905,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2906,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2907,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2908,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2909,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2910,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2911,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2912,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2913,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2914,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2915,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2916,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2917,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2918,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2919,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2920,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2921,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2922,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2923,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2924,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2925,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2926,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2927,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2928,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2929,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2930,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2931,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2932,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2933,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2934,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2935,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2936,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2937,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2938,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2939,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2940,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2941,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2942,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2943,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2944,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2945,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2946,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2947,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2948,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2949,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2950,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2951,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2952,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2953,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2954,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2955,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2956,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2957,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2958,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2959,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2960,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2961,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2962,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2963,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2964,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2965,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2966,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2967,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2968,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2969,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2970,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2971,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2972,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2973,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2974,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2975,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2976,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2977,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2978,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2979,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2980,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2981,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2982,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2983,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2984,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2985,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2986,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2987,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2988,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2989,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2990,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2991,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2992,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2993,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2994,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2995,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2996,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2997,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2998,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
2999,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3000,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3001,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3002,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3003,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3004,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3005,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3006,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3007,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3008,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3009,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3010,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3011,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3012,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3013,22,124S,125S,66 St - Lincoln Center,59 St - Columbus Circle,40.77344,-73.982209,40.768246999999995,-73.98192900000001
3014,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3015,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3016,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3017,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3018,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3019,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3020,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3021,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3022,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3023,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3024,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3025,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3026,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3027,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3028,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3029,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3030,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3031,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3032,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3033,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3034,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3035,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3036,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3037,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3038,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3039,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3040,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3041,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3042,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3043,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3044,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3045,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3046,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3047,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3048,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3049,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3050,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3051,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3052,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3053,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3054,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3055,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3056,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3057,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3058,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3059,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3060,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3061,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3062,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3063,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3064,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3065,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3066,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3067,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3068,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3069,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3070,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3071,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3072,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3073,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3074,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3075,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3076,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3077,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3078,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3079,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3080,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3081,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3082,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3083,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3084,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3085,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3086,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3087,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3088,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3089,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3090,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3091,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3092,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3093,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3094,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3095,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3096,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3097,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3098,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3099,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
3100,23,125S,126S,59 St - Columbus Circle,50 St,40.768246999999995,-73.98192900000001,40.761728000000005,-73.98384899999999
